speaker,filename,dur_a,dur_v
F01_kablab,BASIC5000_1177,5.1725,5.28
F01_kablab,BASIC5000_0985,3.7,3.8
F01_kablab,BASIC5000_0909,3.43125,3.64
F01_kablab,BASIC5000_0850,3.7,3.96
F01_kablab,BASIC5000_0896,2.890625,3.16
F01_kablab,BASIC5000_1369,3.159375,3.44
F01_kablab,BASIC5000_2254,4.45,4.72
F01_kablab,BASIC5000_1793,4.03125,4.32
F01_kablab,BASIC5000_0964,4.0,4.28
F01_kablab,BASIC5000_1399,4.809375,5.08
F01_kablab,BASIC5000_1266,4.3,4.56
F01_kablab,BASIC5000_2473,3.25,3.52
F01_kablab,BASIC5000_2291,5.36125,5.48
F01_kablab,BASIC5000_0453,2.8,3.08
F01_kablab,BASIC5000_0218,3.43125,3.72
F01_kablab,BASIC5000_0538,12.978125,13.24
F01_kablab,BASIC5000_0697,8.98125,9.28
F01_kablab,BASIC5000_2273,3.0125,3.28
F01_kablab,BASIC5000_1127,3.7625,4.04
F01_kablab,BASIC5000_0666,4.18125,4.48
F01_kablab,BASIC5000_2134,3.790625,4.08
F01_kablab,BASIC5000_1011,3.159375,3.44
F01_kablab,BASIC5000_1453,4.45,4.72
F01_kablab,BASIC5000_1533,3.1875,3.44
F01_kablab,BASIC5000_2431,4.18125,4.44
F01_kablab,BASIC5000_2475,3.159375,3.44
F01_kablab,BASIC5000_1730,3.490625,3.76
F01_kablab,BASIC5000_0195,3.1,3.36
F01_kablab,BASIC5000_0166,3.43125,3.72
F01_kablab,BASIC5000_0777,3.759375,4.04
F01_kablab,BASIC5000_2001,4.45,4.72
F01_kablab,BASIC5000_0764,3.58125,3.88
F01_kablab,BASIC5000_2422,5.16875,5.44
F01_kablab,BASIC5000_2401,3.309375,3.6
F01_kablab,BASIC5000_1744,4.18125,4.36
F01_kablab,BASIC5000_1936,3.4875,3.76
F01_kablab,BASIC5000_1876,3.4625,3.72
F01_kablab,BASIC5000_1131,3.36875,3.64
F01_kablab,BASIC5000_1479,3.7,3.96
F01_kablab,BASIC5000_1879,4.240625,4.52
F01_kablab,BASIC5000_1905,3.73125,3.96
F01_kablab,BASIC5000_1960,2.921875,3.08
F01_kablab,BASIC5000_2240,3.85,4.12
F01_kablab,BASIC5000_2011,3.81875,4.08
F01_kablab,BASIC5000_1230,3.640625,3.92
F01_kablab,BASIC5000_1570,3.6125,3.88
F01_kablab,BASIC5000_2168,3.790625,4.04
F01_kablab,BASIC5000_1477,4.028125,4.28
F01_kablab,BASIC5000_1052,4.271875,4.52
F01_kablab,BASIC5000_1017,4.11875,4.4
F01_kablab,BASIC5000_0649,3.25,3.52
F01_kablab,BASIC5000_2125,4.3,4.56
F01_kablab,BASIC5000_0848,3.940625,4.2
F01_kablab,BASIC5000_1643,4.41875,4.68
F01_kablab,BASIC5000_1408,4.0625,4.32
F01_kablab,BASIC5000_1870,2.98125,3.28
F01_kablab,BASIC5000_0877,3.459375,3.72
F01_kablab,BASIC5000_0600,4.3,4.56
F01_kablab,BASIC5000_0157,4.45,4.72
F01_kablab,BASIC5000_1299,2.590625,2.88
F01_kablab,BASIC5000_1076,3.73125,4.0
F01_kablab,BASIC5000_0402,4.11875,4.36
F01_kablab,BASIC5000_1498,3.071875,3.32
F01_kablab,BASIC5000_1955,3.51875,3.8
F01_kablab,BASIC5000_1619,3.66875,3.92
F01_kablab,BASIC5000_2248,4.03125,4.28
F01_kablab,BASIC5000_2201,5.2,5.48
F01_kablab,BASIC5000_0214,5.440625,5.72
F01_kablab,BASIC5000_2477,2.61875,2.88
F01_kablab,BASIC5000_0551,4.15,4.44
F01_kablab,BASIC5000_1556,5.01875,5.28
F01_kablab,BASIC5000_0636,4.478125,4.76
F01_kablab,BASIC5000_0501,4.0,4.28
F01_kablab,BASIC5000_2448,3.971875,4.2
F01_kablab,BASIC5000_0148,2.559375,2.84
F01_kablab,BASIC5000_1204,2.61875,2.88
F01_kablab,BASIC5000_1114,5.38125,5.68
F01_kablab,BASIC5000_2121,3.7625,4.04
F01_kablab,BASIC5000_1552,4.690625,4.96
F01_kablab,BASIC5000_0702,5.76875,5.92
F01_kablab,BASIC5000_2153,2.95,3.24
F01_kablab,BASIC5000_1540,4.78125,5.08
F01_kablab,BASIC5000_2373,3.36875,3.64
F01_kablab,BASIC5000_1613,2.859375,3.12
F01_kablab,BASIC5000_1823,3.040625,3.32
F01_kablab,BASIC5000_0446,3.190625,3.48
F01_kablab,BASIC5000_1421,4.809375,5.08
F01_kablab,BASIC5000_2282,4.10125,4.2
F01_kablab,BASIC5000_1146,3.371875,3.64
F01_kablab,BASIC5000_2147,3.66875,3.96
F01_kablab,BASIC5000_0784,3.85,4.12
F01_kablab,BASIC5000_1664,4.03125,4.32
F01_kablab,BASIC5000_0539,3.159375,3.44
F01_kablab,BASIC5000_2086,2.98125,3.28
F01_kablab,BASIC5000_0812,4.15,4.44
F01_kablab,BASIC5000_0456,2.35,2.6
F01_kablab,BASIC5000_1040,3.28125,3.56
F01_kablab,BASIC5000_1170,3.51875,3.8
F01_kablab,BASIC5000_1379,3.609375,3.88
F01_kablab,BASIC5000_0659,3.58125,3.84
F01_kablab,BASIC5000_0441,3.159375,3.44
F01_kablab,BASIC5000_0892,3.51875,3.8
F01_kablab,BASIC5000_2177,2.98125,3.28
F01_kablab,BASIC5000_0632,4.209375,4.48
F01_kablab,BASIC5000_0956,3.81875,4.0
F01_kablab,BASIC5000_0444,3.36875,3.64
F01_kablab,BASIC5000_0478,2.95,3.24
F01_kablab,BASIC5000_1104,5.38125,5.68
F01_kablab,BASIC5000_2209,4.93125,5.2
F01_kablab,BASIC5000_0226,3.728125,4.0
F01_kablab,BASIC5000_0897,2.98125,3.24
F01_kablab,BASIC5000_1180,4.00125,4.12
F01_kablab,BASIC5000_2033,5.140625,5.4
F01_kablab,BASIC5000_1185,3.88125,4.16
F01_kablab,BASIC5000_0926,3.490625,3.6
F01_kablab,BASIC5000_0721,2.76875,3.04
F01_kablab,BASIC5000_0598,7.209375,7.48
F01_kablab,BASIC5000_0053,3.66875,3.96
F01_kablab,BASIC5000_1513,3.009375,3.28
F01_kablab,BASIC5000_0038,3.88125,4.16
F01_kablab,BASIC5000_0553,2.95,3.24
F01_kablab,BASIC5000_0459,3.55,3.84
F01_kablab,BASIC5000_0254,2.8,3.08
F01_kablab,BASIC5000_1330,3.378125,3.64
F01_kablab,BASIC5000_0700,6.51875,6.8
F01_kablab,BASIC5000_0347,6.640625,6.92
F01_kablab,BASIC5000_1761,2.890625,3.16
F01_kablab,BASIC5000_1439,4.75,5.04
F01_kablab,BASIC5000_1314,3.81875,4.08
F01_kablab,BASIC5000_2123,2.621875,2.88
F01_kablab,BASIC5000_0706,3.06875,3.36
F01_kablab,BASIC5000_1243,3.340625,3.6
F01_kablab,BASIC5000_1077,4.9,5.16
F01_kablab,BASIC5000_2353,4.18125,4.44
F01_kablab,BASIC5000_1514,2.8,3.08
F01_kablab,BASIC5000_1254,6.490625,6.76
F01_kablab,BASIC5000_2085,7.478125,7.76
F01_kablab,BASIC5000_0664,3.43125,3.72
F01_kablab,BASIC5000_1986,6.73125,7.0
F01_kablab,BASIC5000_1647,4.18125,4.44
F01_kablab,BASIC5000_1223,5.140625,5.4
F01_kablab,BASIC5000_1448,2.890625,3.16
F01_kablab,BASIC5000_0161,3.58125,3.84
F01_kablab,BASIC5000_1471,3.21875,3.48
F01_kablab,BASIC5000_2280,4.271875,4.52
F01_kablab,BASIC5000_2391,2.740625,3.0
F01_kablab,BASIC5000_0916,3.28125,3.56
F01_kablab,BASIC5000_0725,3.55,3.8
F01_kablab,BASIC5000_0727,3.1,3.36
F01_kablab,BASIC5000_0800,4.8125,5.08
F01_kablab,BASIC5000_1020,3.909375,4.16
F01_kablab,BASIC5000_1748,2.5,2.76
F01_kablab,BASIC5000_0271,3.28125,3.56
F01_kablab,BASIC5000_2418,4.41875,4.68
F01_kablab,BASIC5000_1507,4.33,4.44
F01_kablab,BASIC5000_1609,2.290625,2.56
F01_kablab,BASIC5000_1078,3.7,3.96
F01_kablab,BASIC5000_0030,3.490625,3.76
F01_kablab,BASIC5000_0992,3.28125,3.56
F01_kablab,BASIC5000_0915,3.009375,3.28
F01_kablab,BASIC5000_0920,4.359375,4.64
F01_kablab,BASIC5000_1203,3.25,3.52
F01_kablab,BASIC5000_2061,7.15,7.44
F01_kablab,BASIC5000_0514,3.51875,3.8
F01_kablab,BASIC5000_0873,2.65,2.92
F01_kablab,BASIC5000_0267,4.0,4.28
F01_kablab,BASIC5000_1046,5.31875,5.56
F01_kablab,BASIC5000_1722,4.86875,5.12
F01_kablab,BASIC5000_1549,3.85,4.12
F01_kablab,BASIC5000_2223,3.978125,4.24
F01_kablab,BASIC5000_1906,4.3,4.56
F01_kablab,BASIC5000_1569,3.909375,4.2
F01_kablab,BASIC5000_0738,3.378125,3.64
F01_kablab,BASIC5000_0415,7.840625,8.12
F01_kablab,BASIC5000_2404,3.06875,3.36
F01_kablab,BASIC5000_0780,3.66875,3.96
F01_kablab,BASIC5000_0904,2.709375,2.88
F01_kablab,BASIC5000_0863,3.51875,3.8
F01_kablab,BASIC5000_0029,5.290625,5.56
F01_kablab,BASIC5000_2441,3.58125,3.72
F01_kablab,BASIC5000_1755,3.73125,4.0
F01_kablab,BASIC5000_2231,3.609375,3.88
F01_kablab,BASIC5000_2300,3.4,3.68
F01_kablab,BASIC5000_0607,3.1625,3.44
F01_kablab,BASIC5000_1496,4.11875,4.4
F01_kablab,BASIC5000_1493,4.540625,4.8
F01_kablab,BASIC5000_0129,3.55,3.84
F01_kablab,BASIC5000_1117,3.46875,3.72
F01_kablab,BASIC5000_0361,2.859375,3.12
F01_kablab,BASIC5000_1436,3.55,3.84
F01_kablab,BASIC5000_2058,4.540625,4.8
F01_kablab,BASIC5000_0726,8.290625,8.56
F01_kablab,BASIC5000_0557,3.4,3.64
F01_kablab,BASIC5000_1016,5.859375,6.12
F01_kablab,BASIC5000_0752,3.58125,3.84
F01_kablab,BASIC5000_0720,3.58125,3.88
F01_kablab,BASIC5000_1484,3.4,3.68
F01_kablab,BASIC5000_1354,2.978125,3.24
F01_kablab,BASIC5000_1530,4.68125,4.8
F01_kablab,BASIC5000_0862,10.5125,10.76
F01_kablab,BASIC5000_1959,3.428125,3.68
F01_kablab,BASIC5000_0151,6.51875,6.8
F01_kablab,BASIC5000_1711,3.88125,4.16
F01_kablab,BASIC5000_1760,4.240625,4.52
F01_kablab,BASIC5000_1953,4.159375,4.4
F01_kablab,BASIC5000_2202,3.73125,4.0
F01_kablab,BASIC5000_1199,3.640625,3.92
F01_kablab,BASIC5000_1333,3.96875,4.24
F01_kablab,BASIC5000_1639,3.85,4.12
F01_kablab,BASIC5000_0239,3.58125,3.88
F01_kablab,BASIC5000_0428,3.25,3.52
F01_kablab,BASIC5000_1789,3.490625,3.76
F01_kablab,BASIC5000_2233,3.790625,4.04
F01_kablab,BASIC5000_0595,3.73125,4.0
F01_kablab,BASIC5000_1634,3.51875,3.8
F01_kablab,BASIC5000_1554,4.0625,4.32
F01_kablab,BASIC5000_2392,2.709375,3.0
F01_kablab,BASIC5000_1058,3.7,3.96
F01_kablab,BASIC5000_0817,3.0125,3.28
F01_kablab,BASIC5000_1631,3.340625,3.6
F01_kablab,BASIC5000_2212,4.8125,5.08
F01_kablab,BASIC5000_1048,3.81875,4.08
F01_kablab,BASIC5000_0993,4.93125,5.2
F01_kablab,BASIC5000_0569,3.521875,3.8
F01_kablab,BASIC5000_1791,2.859375,3.12
F01_kablab,BASIC5000_2250,3.47,3.56
F01_kablab,BASIC5000_1665,2.91875,3.2
F01_kablab,BASIC5000_1623,3.51875,3.8
F01_kablab,BASIC5000_0289,4.059375,4.32
F01_kablab,BASIC5000_1307,4.18125,4.36
F01_kablab,BASIC5000_0185,3.309375,3.6
F01_kablab,BASIC5000_1148,3.940625,4.2
F01_kablab,BASIC5000_2263,4.871875,5.12
F01_kablab,BASIC5000_0016,3.36875,3.64
F01_kablab,BASIC5000_1805,2.890625,3.16
F01_kablab,BASIC5000_0276,5.828125,6.08
F01_kablab,BASIC5000_0068,3.640625,3.92
F01_kablab,BASIC5000_1295,5.1125,5.4
F01_kablab,BASIC5000_2188,4.209375,4.48
F01_kablab,BASIC5000_0294,4.11875,4.4
F01_kablab,BASIC5000_0488,4.0625,4.32
F01_kablab,BASIC5000_0017,3.13125,3.4
F01_kablab,BASIC5000_0709,3.25,3.52
F01_kablab,BASIC5000_0197,2.98125,3.24
F01_kablab,BASIC5000_0698,3.28125,3.56
F01_kablab,BASIC5000_1495,5.46875,5.72
F01_kablab,BASIC5000_1318,3.609375,3.88
F01_kablab,BASIC5000_1190,3.73125,4.0
F01_kablab,BASIC5000_2091,4.0625,4.32
F01_kablab,BASIC5000_1451,3.36875,3.64
F01_kablab,BASIC5000_1952,4.03125,4.32
F01_kablab,BASIC5000_2384,3.1625,3.44
F01_kablab,BASIC5000_1792,3.58125,3.88
F01_kablab,BASIC5000_1154,3.55,3.84
F01_kablab,BASIC5000_1776,4.390625,4.68
F01_kablab,BASIC5000_1161,2.590625,2.88
F01_kablab,BASIC5000_1572,6.25,6.52
F01_kablab,BASIC5000_0843,4.86875,5.16
F01_kablab,BASIC5000_0310,2.440625,2.72
F01_kablab,BASIC5000_1506,5.2,5.48
F01_kablab,BASIC5000_0978,3.55,3.84
F01_kablab,BASIC5000_1811,3.790625,4.08
F01_kablab,BASIC5000_2304,3.940625,4.16
F01_kablab,BASIC5000_1532,3.36875,3.64
F01_kablab,BASIC5000_1603,4.3,4.56
F01_kablab,BASIC5000_0423,4.059375,4.32
F01_kablab,BASIC5000_0335,3.7,3.96
F01_kablab,BASIC5000_0941,3.58125,3.68
F01_kablab,BASIC5000_1323,5.38125,5.68
F01_kablab,BASIC5000_1600,4.028125,4.28
F01_kablab,BASIC5000_0389,7.659375,7.92
F01_kablab,BASIC5000_0416,4.840625,5.12
F01_kablab,BASIC5000_0512,2.5,2.76
F01_kablab,BASIC5000_1470,3.578125,3.84
F01_kablab,BASIC5000_0939,4.359375,4.48
F01_kablab,BASIC5000_1437,3.109375,3.36
F01_kablab,BASIC5000_0548,4.03125,4.32
F01_kablab,BASIC5000_0823,2.859375,3.12
F01_kablab,BASIC5000_1042,5.46125,5.56
F01_kablab,BASIC5000_0975,3.821875,4.08
F01_kablab,BASIC5000_2453,4.86875,5.12
F01_kablab,BASIC5000_0645,2.98125,3.2
F01_kablab,BASIC5000_1100,4.9,5.16
F01_kablab,BASIC5000_0085,3.58125,3.88
F01_kablab,BASIC5000_1929,4.08125,4.2
F01_kablab,BASIC5000_0803,3.96875,4.24
F01_kablab,BASIC5000_0802,3.521875,3.8
F01_kablab,BASIC5000_1284,4.15,4.44
F01_kablab,BASIC5000_1365,5.140625,5.4
F01_kablab,BASIC5000_2468,3.521875,3.8
F01_kablab,BASIC5000_1296,3.58125,3.88
F01_kablab,BASIC5000_0302,3.9125,4.16
F01_kablab,BASIC5000_0400,2.590625,2.84
F01_kablab,BASIC5000_0499,2.65,2.92
F01_kablab,BASIC5000_1441,4.71875,4.96
F01_kablab,BASIC5000_1829,2.95,3.24
F01_kablab,BASIC5000_1890,4.33125,4.6
F01_kablab,BASIC5000_1917,4.5125,4.8
F01_kablab,BASIC5000_0159,4.03125,4.28
F01_kablab,BASIC5000_1980,4.18125,4.48
F01_kablab,BASIC5000_2447,3.521875,3.8
F01_kablab,BASIC5000_2323,3.940625,4.2
F01_kablab,BASIC5000_1043,3.190625,3.44
F01_kablab,BASIC5000_1957,3.01875,3.28
F01_kablab,BASIC5000_2196,3.190625,3.48
F01_kablab,BASIC5000_2360,3.640625,3.92
F01_kablab,BASIC5000_2383,3.759375,4.04
F01_kablab,BASIC5000_1125,3.66875,3.92
F01_kablab,BASIC5000_1826,4.3,4.56
F01_kablab,BASIC5000_0769,3.971875,4.24
F01_kablab,BASIC5000_0745,3.28125,3.56
F01_kablab,BASIC5000_1666,3.559375,3.8
F01_kablab,BASIC5000_2288,2.76875,3.04
F01_kablab,BASIC5000_0602,3.55,3.8
F01_kablab,BASIC5000_0074,3.66875,3.92
F01_kablab,BASIC5000_0587,3.06875,3.36
F01_kablab,BASIC5000_0394,3.640625,3.92
F01_kablab,BASIC5000_1949,3.81875,4.08
F01_kablab,BASIC5000_1062,2.98125,3.28
F01_kablab,BASIC5000_0690,3.859375,4.12
F01_kablab,BASIC5000_2109,4.428125,4.68
F01_kablab,BASIC5000_0880,3.759375,4.04
F01_kablab,BASIC5000_0388,3.190625,3.44
F01_kablab,BASIC5000_2066,2.890625,3.16
F01_kablab,BASIC5000_0976,3.88125,4.16
F01_kablab,BASIC5000_1033,3.640625,3.92
F01_kablab,BASIC5000_1092,3.190625,3.48
F01_kablab,BASIC5000_1968,3.640625,3.92
F01_kablab,BASIC5000_0883,2.76875,3.04
F01_kablab,BASIC5000_1727,5.140625,5.4
F01_kablab,BASIC5000_1508,3.66875,3.96
F01_kablab,BASIC5000_0051,3.609375,3.88
F01_kablab,BASIC5000_0955,3.96875,4.24
F01_kablab,BASIC5000_1832,3.190625,3.48
F01_kablab,BASIC5000_0397,3.459375,3.72
F01_kablab,BASIC5000_2397,3.821875,4.04
F01_kablab,BASIC5000_2161,12.040625,12.32
F01_kablab,BASIC5000_2087,3.13125,3.4
F01_kablab,BASIC5000_2486,4.090625,4.36
F01_kablab,BASIC5000_1090,4.63125,4.92
F01_kablab,BASIC5000_0791,3.790625,4.04
F01_kablab,BASIC5000_0835,4.059375,4.32
F01_kablab,BASIC5000_1122,4.509375,4.8
F01_kablab,BASIC5000_2238,2.290625,2.56
F01_kablab,BASIC5000_0535,3.28125,3.56
F01_kablab,BASIC5000_1621,10.3,10.56
F01_kablab,BASIC5000_1289,4.6,4.88
F01_kablab,BASIC5000_0724,4.359375,4.64
F01_kablab,BASIC5000_0250,3.009375,3.28
F01_kablab,BASIC5000_1326,3.55,3.8
F01_kablab,BASIC5000_2388,6.640625,6.92
F01_kablab,BASIC5000_1594,4.090625,4.36
F01_kablab,BASIC5000_1581,3.85,4.12
F01_kablab,BASIC5000_0462,2.890625,3.16
F01_kablab,BASIC5000_2417,4.8125,5.08
F01_kablab,BASIC5000_0821,2.290625,2.56
F01_kablab,BASIC5000_0819,3.28125,3.56
F01_kablab,BASIC5000_1697,3.009375,3.28
F01_kablab,BASIC5000_0465,5.771875,6.04
F01_kablab,BASIC5000_1642,3.759375,4.04
F01_kablab,BASIC5000_0845,3.74125,3.84
F01_kablab,BASIC5000_0677,3.8,4.08
F01_kablab,BASIC5000_1543,3.51875,3.8
F01_kablab,BASIC5000_0797,6.96875,7.24
F01_kablab,BASIC5000_1638,4.41875,4.68
F01_kablab,BASIC5000_1210,2.95,3.24
F01_kablab,BASIC5000_0384,4.0,4.28
F01_kablab,BASIC5000_1321,4.871875,5.16
F01_kablab,BASIC5000_0585,2.528125,2.8
F01_kablab,BASIC5000_1047,4.0,4.28
F01_kablab,BASIC5000_0520,4.540625,4.8
F01_kablab,BASIC5000_1583,6.309375,6.6
F01_kablab,BASIC5000_0069,3.31875,3.56
F01_kablab,BASIC5000_1752,5.76875,6.04
F01_kablab,BASIC5000_2060,5.409375,5.68
F01_kablab,BASIC5000_0613,3.009375,3.28
F01_kablab,BASIC5000_0377,4.45,4.72
F01_kablab,BASIC5000_1136,3.28125,3.56
F01_kablab,BASIC5000_1279,3.640625,3.92
F01_kablab,BASIC5000_0430,3.43125,3.72
F01_kablab,BASIC5000_0832,7.36875,7.64
F01_kablab,BASIC5000_1995,4.809375,5.08
F01_kablab,BASIC5000_1159,3.009375,3.28
F01_kablab,BASIC5000_0846,3.43125,3.72
F01_kablab,BASIC5000_1038,3.28125,3.56
F01_kablab,BASIC5000_0701,3.609375,3.88
F01_kablab,BASIC5000_0338,3.071875,3.32
F01_kablab,BASIC5000_2310,8.23125,8.48
F01_kablab,BASIC5000_0472,2.890625,3.16
F01_kablab,BASIC5000_2433,4.56875,4.8
F01_kablab,BASIC5000_2218,3.73125,4.0
F01_kablab,BASIC5000_1958,3.309375,3.6
F01_kablab,BASIC5000_2044,3.58125,3.84
F01_kablab,BASIC5000_2067,3.66875,3.96
F01_kablab,BASIC5000_0104,5.140625,5.4
F01_kablab,BASIC5000_0560,5.05,5.32
F01_kablab,BASIC5000_1521,4.540625,4.8
F01_kablab,BASIC5000_0272,3.490625,3.76
F01_kablab,BASIC5000_1834,4.571875,4.8
F01_kablab,BASIC5000_2119,4.78125,5.04
F01_kablab,BASIC5000_2176,5.38125,5.64
F01_kablab,BASIC5000_1528,2.859375,3.12
F01_kablab,BASIC5000_2444,4.990625,5.28
F01_kablab,BASIC5000_0448,6.21875,6.48
F01_kablab,BASIC5000_2316,3.1,3.36
F01_kablab,BASIC5000_0236,2.83125,3.12
F01_kablab,BASIC5000_2167,3.9125,4.16
F01_kablab,BASIC5000_0200,3.190625,3.48
F01_kablab,BASIC5000_0477,5.31875,5.6
F01_kablab,BASIC5000_1535,3.1625,3.44
F01_kablab,BASIC5000_2410,2.5,2.76
F01_kablab,BASIC5000_0339,3.58125,3.88
F01_kablab,BASIC5000_0665,5.35,5.64
F01_kablab,BASIC5000_1313,3.28125,3.56
F01_kablab,BASIC5000_1435,3.7,3.96
F01_kablab,BASIC5000_1912,3.7,3.96
F01_kablab,BASIC5000_2194,4.75,5.04
F01_kablab,BASIC5000_0781,3.1625,3.44
F01_kablab,BASIC5000_1578,7.721875,8.0
F01_kablab,BASIC5000_0914,2.709375,3.0
F01_kablab,BASIC5000_1663,4.25,4.52
F01_kablab,BASIC5000_0760,3.51875,3.8
F01_kablab,BASIC5000_1422,2.61875,2.88
F01_kablab,BASIC5000_1010,2.76875,3.04
F01_kablab,BASIC5000_1160,2.91875,3.2
F01_kablab,BASIC5000_2099,3.55,3.84
F01_kablab,BASIC5000_0722,3.28125,3.56
F01_kablab,BASIC5000_0999,3.06875,3.36
F01_kablab,BASIC5000_0165,3.96875,4.24
F01_kablab,BASIC5000_0581,4.48125,4.76
F01_kablab,BASIC5000_2022,3.1625,3.32
F01_kablab,BASIC5000_2217,3.790625,4.08
F01_kablab,BASIC5000_0105,4.690625,4.96
F01_kablab,BASIC5000_2214,5.68125,5.96
F01_kablab,BASIC5000_2292,2.8625,3.12
F01_kablab,BASIC5000_2393,4.2125,4.48
F01_kablab,BASIC5000_0685,3.1,3.36
F01_kablab,BASIC5000_0712,5.46875,5.76
F01_kablab,BASIC5000_1678,4.178125,4.44
F01_kablab,BASIC5000_0412,3.85,4.12
F01_kablab,BASIC5000_1648,4.03125,4.28
F01_kablab,BASIC5000_1544,2.590625,2.88
F01_kablab,BASIC5000_1714,4.86875,5.16
F01_kablab,BASIC5000_2032,2.859375,3.12
F01_kablab,BASIC5000_0822,3.609375,3.88
F01_kablab,BASIC5000_0244,2.621875,2.84
F01_kablab,BASIC5000_1403,3.1,3.36
F01_kablab,BASIC5000_0713,2.709375,3.0
F01_kablab,BASIC5000_1466,3.06875,3.36
F01_kablab,BASIC5000_2389,6.040625,6.32
F01_kablab,BASIC5000_0889,2.709375,3.0
F01_kablab,BASIC5000_0467,4.0,4.28
F01_kablab,BASIC5000_1945,3.1,3.36
F01_kablab,BASIC5000_0355,3.36875,3.64
F01_kablab,BASIC5000_0280,3.88125,4.16
F01_kablab,BASIC5000_0307,4.090625,4.36
F01_kablab,BASIC5000_1217,6.9125,7.16
F01_kablab,BASIC5000_0130,5.859375,6.12
F01_kablab,BASIC5000_0362,3.309375,3.6
F01_kablab,BASIC5000_1624,3.490625,3.76
F01_kablab,BASIC5000_0112,2.621875,2.88
F01_kablab,BASIC5000_2438,4.690625,4.96
F01_kablab,BASIC5000_2220,3.1625,3.44
F01_kablab,BASIC5000_0513,3.190625,3.48
F01_kablab,BASIC5000_1137,3.06875,3.36
F01_kablab,BASIC5000_0424,4.540625,4.8
F01_kablab,BASIC5000_0260,4.48125,4.76
F01_kablab,BASIC5000_1962,3.66875,3.92
F01_kablab,BASIC5000_1246,3.759375,4.04
F01_kablab,BASIC5000_1214,3.940625,4.2
F01_kablab,BASIC5000_0828,5.140625,5.4
F01_kablab,BASIC5000_1869,2.91875,3.2
F01_kablab,BASIC5000_0995,3.728125,3.96
F01_kablab,BASIC5000_0703,3.009375,3.28
F01_kablab,BASIC5000_1700,2.98125,3.24
F01_kablab,BASIC5000_0855,4.0,4.28
F01_kablab,BASIC5000_1712,3.81875,4.08
F01_kablab,BASIC5000_0737,6.459375,6.72
F01_kablab,BASIC5000_0220,3.640625,3.92
F01_kablab,BASIC5000_1615,4.359375,4.6
F01_kablab,BASIC5000_0838,3.159375,3.44
F01_kablab,BASIC5000_2336,3.1,3.36
F01_kablab,BASIC5000_1281,4.78125,4.96
F01_kablab,BASIC5000_1723,3.940625,4.2
F01_kablab,BASIC5000_0614,5.109375,5.4
F01_kablab,BASIC5000_1853,2.440625,2.72
F01_kablab,BASIC5000_1226,3.58125,3.72
F01_kablab,BASIC5000_1847,3.640625,3.92
F01_kablab,BASIC5000_1186,4.08125,4.2
F01_kablab,BASIC5000_0644,3.159375,3.44
F01_kablab,BASIC5000_0927,3.25,3.52
F01_kablab,BASIC5000_0012,3.43125,3.72
F01_kablab,BASIC5000_0808,3.221875,3.44
F01_kablab,BASIC5000_0775,3.06875,3.32
F01_kablab,BASIC5000_2286,3.88125,4.12
F01_kablab,BASIC5000_1808,3.28125,3.56
F01_kablab,BASIC5000_0133,4.990625,5.28
F01_kablab,BASIC5000_0328,3.671875,3.92
F01_kablab,BASIC5000_1303,5.08125,5.36
F01_kablab,BASIC5000_0044,3.671875,3.92
F01_kablab,BASIC5000_0496,2.68125,2.96
F01_kablab,BASIC5000_0691,4.41875,4.68
F01_kablab,BASIC5000_0190,5.01875,5.28
F01_kablab,BASIC5000_1553,4.15,4.44
F01_kablab,BASIC5000_1756,4.659375,4.92
F01_kablab,BASIC5000_0755,3.040625,3.32
F01_kablab,BASIC5000_0039,5.228125,5.52
F01_kablab,BASIC5000_1693,5.140625,5.4
F01_kablab,BASIC5000_2002,2.621875,2.88
F01_kablab,BASIC5000_1909,3.28125,3.56
F01_kablab,BASIC5000_2283,4.690625,4.96
F01_kablab,BASIC5000_1050,4.26125,4.36
F01_kablab,BASIC5000_0205,3.6125,3.88
F01_kablab,BASIC5000_0413,4.48125,4.76
F01_kablab,BASIC5000_2461,3.040625,3.24
F01_kablab,BASIC5000_1000,3.58125,3.88
F01_kablab,BASIC5000_2341,4.421875,4.68
F01_kablab,BASIC5000_2159,5.31875,5.52
F01_kablab,BASIC5000_1206,3.44125,3.56
F01_kablab,BASIC5000_1140,2.590625,2.88
F01_kablab,BASIC5000_2043,3.13125,3.4
F01_kablab,BASIC5000_0447,3.071875,3.32
F01_kablab,BASIC5000_1858,3.28125,3.56
F01_kablab,BASIC5000_2017,3.7,3.96
F01_kablab,BASIC5000_0558,3.728125,4.0
F01_kablab,BASIC5000_2333,4.6,4.88
F01_kablab,BASIC5000_0641,4.18125,4.44
F01_kablab,BASIC5000_0208,5.140625,5.4
F01_kablab,BASIC5000_0642,3.278125,3.56
F01_kablab,BASIC5000_2368,2.61875,2.88
F01_kablab,BASIC5000_1835,3.06875,3.32
F01_kablab,BASIC5000_0422,3.7,3.96
F01_kablab,BASIC5000_1896,3.971875,4.24
F01_kablab,BASIC5000_0519,4.41875,4.68
F01_kablab,BASIC5000_1458,2.2,2.48
F01_kablab,BASIC5000_2039,3.009375,3.28
F01_kablab,BASIC5000_1897,5.378125,5.6
F01_kablab,BASIC5000_2004,6.821875,7.08
F01_kablab,BASIC5000_0452,3.040625,3.32
F01_kablab,BASIC5000_0149,2.921875,3.2
F01_kablab,BASIC5000_1370,4.48125,4.76
